"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000105070",0,NA,NA,NA,NA,NA
"ENSMUSG00000105073",0.110849294678119,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000105074",0.104015307582307,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000105075",0.263299846486815,-1.40046150556053,3.25840544235866,-0.429799645972471,0.667341390437565,NA
"ENSMUSG00000105077",0.381339380482637,-0.860291745106252,2.78141634197114,-0.309299881547607,0.757093421066667,NA
"ENSMUSG00000105080",0.104015307582307,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000105088",0.110849294678119,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000105089",0.104015307582307,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000105090",0,NA,NA,NA,NA,NA
"ENSMUSG00000105091",0.0918407647311121,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000105110",0,NA,NA,NA,NA,NA
"ENSMUSG00000105113",0,NA,NA,NA,NA,NA
"ENSMUSG00000105114",0,NA,NA,NA,NA,NA
"ENSMUSG00000105117",0,NA,NA,NA,NA,NA
"ENSMUSG00000105121",0,NA,NA,NA,NA,NA
"ENSMUSG00000105123",0,NA,NA,NA,NA,NA
"ENSMUSG00000105124",0.221698589356237,-1.06312870059256,3.26030563891731,-0.326082526712315,0.744361916806829,NA
"ENSMUSG00000105126",0,NA,NA,NA,NA,NA
"ENSMUSG00000105132",0,NA,NA,NA,NA,NA
"ENSMUSG00000105141",0,NA,NA,NA,NA,NA
"ENSMUSG00000105143",0.110849294678119,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000105144",0,NA,NA,NA,NA,NA
"ENSMUSG00000105147",0.388801640683505,-1.8892242655885,2.33307566739729,-0.809756962446087,0.418079872359336,NA
"ENSMUSG00000105159",0,NA,NA,NA,NA,NA
"ENSMUSG00000105163",0.396753168575921,0.302978034509823,2.32579009549533,0.130268864372861,0.896353712758717,NA
"ENSMUSG00000105170",0.167773177272245,0.0232196376744939,3.26030563891731,0.0071219205332555,0.994317577600361,NA
"ENSMUSG00000105171",0.0918407647311121,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000105173",0,NA,NA,NA,NA,NA
"ENSMUSG00000105175",0.16574445768008,1.22483937218658,3.25736432097788,0.376021608727782,0.706900831486617,NA
"ENSMUSG00000105177",0,NA,NA,NA,NA,NA
"ENSMUSG00000105180",0,NA,NA,NA,NA,NA
"ENSMUSG00000105188",0.0918407647311121,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000105189",0,NA,NA,NA,NA,NA
"ENSMUSG00000105191",0.0781675519684622,0.482596368661516,3.26030563891731,0.14802181823106,0.882325549457215,NA
"ENSMUSG00000105193",0,NA,NA,NA,NA,NA
"ENSMUSG00000105194",0,NA,NA,NA,NA,NA
"ENSMUSG00000105213",0.214891291266743,-1.06312870059256,3.26030563891731,-0.326082526712315,0.744361916806829,NA
"ENSMUSG00000105216",0,NA,NA,NA,NA,NA
"ENSMUSG00000105221",0.488827101417236,-2.20991749538304,2.23049607280451,-0.990773990740277,0.321795952226011,NA
"ENSMUSG00000105223",0,NA,NA,NA,NA,NA
"ENSMUSG00000105225",0,NA,NA,NA,NA,NA
"ENSMUSG00000105231",0,NA,NA,NA,NA,NA
"ENSMUSG00000105233",0.110849294678119,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000105235",0,NA,NA,NA,NA,NA
"ENSMUSG00000105237",0.302829869808983,-0.407788607135965,2.90242940531693,-0.140499061368707,0.888265694054198,NA
"ENSMUSG00000105240",0,NA,NA,NA,NA,NA
"ENSMUSG00000105241",0.0881931730044183,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000105242",0,NA,NA,NA,NA,NA
"ENSMUSG00000105244",0.524607145112553,-2.28488503923979,2.21888865631725,-1.02974298991283,0.303130669155546,NA
"ENSMUSG00000105246",0.084462624547788,0.482596368661516,3.26030563891731,0.14802181823106,0.882325549457215,NA
"ENSMUSG00000105248",0.168013116159944,-1.06312870059256,3.26030563891731,-0.326082526712315,0.744361916806829,NA
"ENSMUSG00000105253",0,NA,NA,NA,NA,NA
"ENSMUSG00000105262",0,NA,NA,NA,NA,NA
"ENSMUSG00000105266",0,NA,NA,NA,NA,NA
"ENSMUSG00000105267",0,NA,NA,NA,NA,NA
"ENSMUSG00000105269",0,NA,NA,NA,NA,NA
"ENSMUSG00000105273",0.0781675519684622,0.482596368661516,3.26030563891731,0.14802181823106,0.882325549457215,NA
"ENSMUSG00000105275",0.180818630471764,0.110074745033604,3.26030563891731,0.0337620938723272,0.973066863408795,NA
"ENSMUSG00000105277",0.274560239362869,-0.64177063222932,2.98371142495324,-0.215091388149033,0.829696068038614,NA
"ENSMUSG00000105280",0.206935044573128,-1.06312870059256,3.26030563891731,-0.326082526712314,0.74436191680683,NA
"ENSMUSG00000105281",0,NA,NA,NA,NA,NA
"ENSMUSG00000105294",0,NA,NA,NA,NA,NA
"ENSMUSG00000105295",0,NA,NA,NA,NA,NA
"ENSMUSG00000105298",0,NA,NA,NA,NA,NA
"ENSMUSG00000105301",0.0828722288400401,0.482596368661516,3.26030563891731,0.14802181823106,0.882325549457215,NA
"ENSMUSG00000105305",0.188493959574331,-1.06312870059256,3.26030563891731,-0.326082526712315,0.744361916806829,NA
"ENSMUSG00000105306",0,NA,NA,NA,NA,NA
"ENSMUSG00000105309",0,NA,NA,NA,NA,NA
"ENSMUSG00000105310",0.237776796870126,1.74777769653287,3.20986257147359,0.544502344762535,0.586095835315033,NA
"ENSMUSG00000105313",0,NA,NA,NA,NA,NA
"ENSMUSG00000105314",0.0847969220354144,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000105315",0,NA,NA,NA,NA,NA
"ENSMUSG00000105317",0,NA,NA,NA,NA,NA
"ENSMUSG00000105319",0,NA,NA,NA,NA,NA
"ENSMUSG00000105323",0,NA,NA,NA,NA,NA
"ENSMUSG00000105325",0,NA,NA,NA,NA,NA
"ENSMUSG00000105327",0.288923211450008,1.05834314950731,3.24261292522849,0.326385903563477,0.744132401430092,NA
"ENSMUSG00000105343",0,NA,NA,NA,NA,NA
"ENSMUSG00000105346",0.084462624547788,0.482596368661516,3.26030563891731,0.14802181823106,0.882325549457215,NA
"ENSMUSG00000105348",0,NA,NA,NA,NA,NA
"ENSMUSG00000105351",0.0918407647311121,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000105357",0.0819209621758128,0.482596368661516,3.26030563891731,0.14802181823106,0.882325549457215,NA
"ENSMUSG00000105360",0.118660764120564,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000105363",0,NA,NA,NA,NA,NA
"ENSMUSG00000105364",0,NA,NA,NA,NA,NA
"ENSMUSG00000105369",0,NA,NA,NA,NA,NA
"ENSMUSG00000105375",0,NA,NA,NA,NA,NA
"ENSMUSG00000105380",0,NA,NA,NA,NA,NA
"ENSMUSG00000105384",0.172959930125204,-1.06312870059256,3.26030563891731,-0.326082526712315,0.744361916806829,NA
"ENSMUSG00000105386",0,NA,NA,NA,NA,NA
"ENSMUSG00000105393",0,NA,NA,NA,NA,NA
"ENSMUSG00000105394",0,NA,NA,NA,NA,NA
"ENSMUSG00000105396",0,NA,NA,NA,NA,NA
"ENSMUSG00000105397",0.208030615164615,-1.06312870059256,3.26030563891731,-0.326082526712315,0.744361916806829,NA
"ENSMUSG00000105405",0,NA,NA,NA,NA,NA
"ENSMUSG00000105406",0.489259504981862,-2.21021815414752,2.61709767295579,-0.844530250814548,0.39837316648224,NA
"ENSMUSG00000105407",0,NA,NA,NA,NA,NA
"ENSMUSG00000105410",0,NA,NA,NA,NA,NA
"ENSMUSG00000105422",0.104015307582307,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000105432",0,NA,NA,NA,NA,NA
"ENSMUSG00000105436",0,NA,NA,NA,NA,NA
"ENSMUSG00000105441",0.084462624547788,0.482596368661516,3.26030563891731,0.14802181823106,0.882325549457215,NA
"ENSMUSG00000105451",0,NA,NA,NA,NA,NA
"ENSMUSG00000105463",0,NA,NA,NA,NA,NA
"ENSMUSG00000105464",0.40292053763222,1.99231760317644,2.70440997889353,0.736692150496933,0.46130958138893,NA
"ENSMUSG00000105467",0,NA,NA,NA,NA,NA
"ENSMUSG00000105474",0.221698589356237,-1.06312870059256,3.26030563891731,-0.326082526712315,0.744361916806829,NA
"ENSMUSG00000105480",0,NA,NA,NA,NA,NA
"ENSMUSG00000105486",0,NA,NA,NA,NA,NA
"ENSMUSG00000105487",0,NA,NA,NA,NA,NA
"ENSMUSG00000105491",0,NA,NA,NA,NA,NA
"ENSMUSG00000105492",0.20700149125748,-1.06312870059256,3.26030563891731,-0.326082526712314,0.744361916806829,NA
"ENSMUSG00000105493",0,NA,NA,NA,NA,NA
"ENSMUSG00000105498",0,NA,NA,NA,NA,NA
"ENSMUSG00000105499",0.254390766106243,-1.47646409329872,3.26022050483848,-0.452872464027358,0.650640580010257,NA
"ENSMUSG00000105505",0,NA,NA,NA,NA,NA
"ENSMUSG00000105507",0.277402757127558,-1.47532130885873,3.26030563891731,-0.452510123973732,0.650901529557934,NA
"ENSMUSG00000105518",0.118660764120564,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000105521",0.104015307582307,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000105522",0,NA,NA,NA,NA,NA
"ENSMUSG00000105523",0,NA,NA,NA,NA,NA
"ENSMUSG00000105525",0,NA,NA,NA,NA,NA
"ENSMUSG00000105533",0,NA,NA,NA,NA,NA
"ENSMUSG00000105536",0.487608442044198,-1.28052640839335,2.28016060329084,-0.561594830883942,0.574392103070433,NA
"ENSMUSG00000105538",0,NA,NA,NA,NA,NA
"ENSMUSG00000105539",0.0881931730044183,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000105540",0,NA,NA,NA,NA,NA
"ENSMUSG00000105548",0,NA,NA,NA,NA,NA
"ENSMUSG00000105551",0,NA,NA,NA,NA,NA
"ENSMUSG00000105554",0.478302075858538,-2.1827126849321,1.96471420558903,-1.1109568397902,0.266586927546051,NA
"ENSMUSG00000105559",0.221698589356238,-1.06312870059256,3.26030563891731,-0.326082526712315,0.744361916806829,NA
"ENSMUSG00000105564",0,NA,NA,NA,NA,NA
"ENSMUSG00000105566",0.106998364872186,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000105576",0,NA,NA,NA,NA,NA
"ENSMUSG00000105582",0,NA,NA,NA,NA,NA
"ENSMUSG00000105591",0,NA,NA,NA,NA,NA
"ENSMUSG00000105595",0.0832141987733886,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000105599",0.196108472462977,-1.06312870059256,3.26030563891731,-0.326082526712315,0.744361916806829,NA
"ENSMUSG00000105603",0.0918407647311121,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000105605",0,NA,NA,NA,NA,NA
"ENSMUSG00000105606",0.0881931730044183,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000105608",0,NA,NA,NA,NA,NA
"ENSMUSG00000105614",0,NA,NA,NA,NA,NA
"ENSMUSG00000105616",0.208030615164615,-1.06312870059256,3.26030563891731,-0.326082526712315,0.744361916806829,NA
"ENSMUSG00000105625",0,NA,NA,NA,NA,NA
"ENSMUSG00000105629",0,NA,NA,NA,NA,NA
"ENSMUSG00000105630",0,NA,NA,NA,NA,NA
"ENSMUSG00000105633",0.425832616544302,-1.91797871759353,2.30221778188478,-0.833100470635459,0.404788068185567,NA
"ENSMUSG00000105634",0.0847969220354144,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000105641",0.470831541075841,-2.16460376347913,3.22334793963999,-0.671538972525843,0.501877240794423,NA
"ENSMUSG00000105644",0.434590923970655,2.18117413166881,2.65921350188216,0.820232798203304,0.412083407934741,NA
"ENSMUSG00000105645",0,NA,NA,NA,NA,NA
"ENSMUSG00000105649",0,NA,NA,NA,NA,NA
"ENSMUSG00000105654",0.110849294678119,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000105661",0.0918407647311121,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000105665",0,NA,NA,NA,NA,NA
"ENSMUSG00000105666",0,NA,NA,NA,NA,NA
"ENSMUSG00000105667",0.0881931730044183,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000105668",0,NA,NA,NA,NA,NA
"ENSMUSG00000105669",0,NA,NA,NA,NA,NA
"ENSMUSG00000105672",0.166728485657963,0.0684999019884496,3.26030563891731,0.0210102700712432,0.983237463152749,NA
"ENSMUSG00000105675",0,NA,NA,NA,NA,NA
"ENSMUSG00000105680",0,NA,NA,NA,NA,NA
"ENSMUSG00000105684",0,NA,NA,NA,NA,NA
"ENSMUSG00000105685",0,NA,NA,NA,NA,NA
"ENSMUSG00000105687",0.195068994927173,-1.06312870059256,3.26030563891731,-0.326082526712315,0.744361916806829,NA
"ENSMUSG00000105705",0.208030615164615,-1.06312870059256,3.26030563891731,-0.326082526712315,0.744361916806829,NA
"ENSMUSG00000105706",0,NA,NA,NA,NA,NA
"ENSMUSG00000105713",0,NA,NA,NA,NA,NA
"ENSMUSG00000105714",0,NA,NA,NA,NA,NA
"ENSMUSG00000105721",0,NA,NA,NA,NA,NA
"ENSMUSG00000105722",0.269435366419728,-0.411944866761728,2.999694942612,-0.137328919987785,0.890770812143455,NA
"ENSMUSG00000105725",0,NA,NA,NA,NA,NA
"ENSMUSG00000105732",0.084462624547788,0.482596368661516,3.26030563891731,0.14802181823106,0.882325549457215,NA
"ENSMUSG00000105737",0.08287222884004,0.482596368661516,3.26030563891731,0.14802181823106,0.882325549457215,NA
"ENSMUSG00000105739",0.210843024872014,-1.06312870059256,3.26030563891731,-0.326082526712314,0.744361916806829,NA
"ENSMUSG00000105747",0.0828722288400401,0.482596368661517,3.26030563891731,0.14802181823106,0.882325549457215,NA
"ENSMUSG00000105749",0,NA,NA,NA,NA,NA
"ENSMUSG00000105751",0,NA,NA,NA,NA,NA
"ENSMUSG00000105752",0,NA,NA,NA,NA,NA
"ENSMUSG00000105757",0,NA,NA,NA,NA,NA
"ENSMUSG00000105763",0.104015307582307,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000105764",0,NA,NA,NA,NA,NA
"ENSMUSG00000105779",0.270586328417922,0.70286475958696,2.99155100492164,0.234949950186582,0.814247579830397,NA
"ENSMUSG00000105781",0,NA,NA,NA,NA,NA
"ENSMUSG00000105785",0,NA,NA,NA,NA,NA
"ENSMUSG00000105786",0,NA,NA,NA,NA,NA
"ENSMUSG00000105792",0.194052161746265,-1.06312870059256,3.26030563891731,-0.326082526712314,0.744361916806829,NA
"ENSMUSG00000105794",0,NA,NA,NA,NA,NA
"ENSMUSG00000105796",0,NA,NA,NA,NA,NA
"ENSMUSG00000105800",0.214759349597071,-1.06312870059256,3.26030563891731,-0.326082526712315,0.744361916806829,NA
"ENSMUSG00000105806",0,NA,NA,NA,NA,NA
"ENSMUSG00000105807",0,NA,NA,NA,NA,NA
"ENSMUSG00000105808",0,NA,NA,NA,NA,NA
"ENSMUSG00000105817",0,NA,NA,NA,NA,NA
"ENSMUSG00000105819",0,NA,NA,NA,NA,NA
"ENSMUSG00000105823",0.2517791240372,1.82163000792209,3.20427359111681,0.568500147107345,0.569695405840831,NA
"ENSMUSG00000105829",0.530546687471598,-1.68313010457672,2.66705701413267,-0.63108141133011,0.527987294715329,NA
"ENSMUSG00000105830",0,NA,NA,NA,NA,NA
"ENSMUSG00000105833",0.0847969220354144,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000105835",0.169593844070829,-1.06312870059256,3.26030563891731,-0.326082526712315,0.744361916806829,NA
"ENSMUSG00000105840",0,NA,NA,NA,NA,NA
"ENSMUSG00000105859",0,NA,NA,NA,NA,NA
"ENSMUSG00000105862",0,NA,NA,NA,NA,NA
"ENSMUSG00000105869",0.0832141987733886,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000105872",0,NA,NA,NA,NA,NA
"ENSMUSG00000105883",0,NA,NA,NA,NA,NA
"ENSMUSG00000105885",0,NA,NA,NA,NA,NA
"ENSMUSG00000105887",0,NA,NA,NA,NA,NA
"ENSMUSG00000105889",0.0881931730044183,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000105892",0.192565506633489,-1.06312870059256,3.26030563891731,-0.326082526712315,0.744361916806829,NA
"ENSMUSG00000105897",0.377318982044505,-0.797563436644674,2.35929784192384,-0.33805118729491,0.735324614129214,NA
"ENSMUSG00000105898",0.197780925230464,-1.06312870059256,3.26030563891731,-0.326082526712315,0.744361916806829,NA
"ENSMUSG00000105901",0.203203189069986,-0.224426045744743,3.26030563891731,-0.0688358916617619,0.94512024841848,NA
"ENSMUSG00000105914",0,NA,NA,NA,NA,NA
"ENSMUSG00000105915",0,NA,NA,NA,NA,NA
"ENSMUSG00000105916",0.506705739645387,-1.4755831063093,2.25915957274549,-0.653155768238215,0.513655862418773,NA
"ENSMUSG00000105919",0,NA,NA,NA,NA,NA
"ENSMUSG00000105920",0.18972078196124,0.00513224523017275,3.26030563891731,0.00157416076852141,0.998744001945299,NA
"ENSMUSG00000105921",0,NA,NA,NA,NA,NA
"ENSMUSG00000105930",0,NA,NA,NA,NA,NA
"ENSMUSG00000105934",0,NA,NA,NA,NA,NA
"ENSMUSG00000105937",0,NA,NA,NA,NA,NA
"ENSMUSG00000105938",0,NA,NA,NA,NA,NA
"ENSMUSG00000105943",0.0819209621758127,0.482596368661516,3.26030563891731,0.14802181823106,0.882325549457215,NA
"ENSMUSG00000105948",0.16277630492424,1.18825806260684,3.25821303939165,0.36469624553117,0.715338161503415,NA
"ENSMUSG00000105949",0,NA,NA,NA,NA,NA
"ENSMUSG00000105953",0,NA,NA,NA,NA,NA
"ENSMUSG00000105955",0,NA,NA,NA,NA,NA
"ENSMUSG00000105956",0,NA,NA,NA,NA,NA
"ENSMUSG00000105965",0,NA,NA,NA,NA,NA
"ENSMUSG00000105968",0,NA,NA,NA,NA,NA
"ENSMUSG00000105977",0,NA,NA,NA,NA,NA
"ENSMUSG00000105989",0,NA,NA,NA,NA,NA
"ENSMUSG00000105993",0,NA,NA,NA,NA,NA
"ENSMUSG00000105995",0,NA,NA,NA,NA,NA
"ENSMUSG00000106003",0,NA,NA,NA,NA,NA
"ENSMUSG00000106006",0.39032691677378,-1.89339031468099,2.33209026899462,-0.811885517406343,0.416857325382852,NA
"ENSMUSG00000106009",0.478968953548116,-1.33138890365774,2.7025029928942,-0.492650297579103,0.622259702113866,NA
"ENSMUSG00000106012",0.236683834340969,0.610075487911769,3.25632206958883,0.187351089626341,0.851385368339822,NA
"ENSMUSG00000106016",0,NA,NA,NA,NA,NA
"ENSMUSG00000106029",0,NA,NA,NA,NA,NA
"ENSMUSG00000106031",0.118660764120564,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000106033",0.0781675519684622,0.482596368661516,3.26030563891731,0.14802181823106,0.882325549457215,NA
"ENSMUSG00000106039",0,NA,NA,NA,NA,NA
"ENSMUSG00000106040",0.0832141987733886,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000106041",0,NA,NA,NA,NA,NA
"ENSMUSG00000106042",0,NA,NA,NA,NA,NA
"ENSMUSG00000106050",0,NA,NA,NA,NA,NA
"ENSMUSG00000106051",0,NA,NA,NA,NA,NA
"ENSMUSG00000106059",0.410326685750736,-0.567861395742969,3.26030563891731,-0.174174282608531,0.861728496103409,NA
"ENSMUSG00000106065",0,NA,NA,NA,NA,NA
"ENSMUSG00000106066",0,NA,NA,NA,NA,NA
"ENSMUSG00000106068",0.308735337937043,-0.526106732125556,2.88676926149595,-0.182247586997279,0.855388429247762,NA
"ENSMUSG00000106072",0.110849294678119,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000106075",0.288972115272014,1.31732868614802,2.96004472480647,0.445036750664013,0.656293195773448,NA
"ENSMUSG00000106076",0.299017384285606,-1.47640740702781,2.91416695721873,-0.506631029965725,0.612413731827964,NA
"ENSMUSG00000106077",0.118660764120564,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000106079",0,NA,NA,NA,NA,NA
"ENSMUSG00000106080",0,NA,NA,NA,NA,NA
"ENSMUSG00000106083",0,NA,NA,NA,NA,NA
"ENSMUSG00000106085",0,NA,NA,NA,NA,NA
"ENSMUSG00000106094",0.0918407647311121,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000106096",0.180546846454486,0.178509531803217,3.26030563891731,0.054752391822534,0.956335729289705,NA
"ENSMUSG00000106098",0,NA,NA,NA,NA,NA
"ENSMUSG00000106100",0.104015307582307,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000106101",0,NA,NA,NA,NA,NA
"ENSMUSG00000106102",0,NA,NA,NA,NA,NA
"ENSMUSG00000106105",0.322099316850745,-1.47646409329872,3.26022050483848,-0.452872464027358,0.650640580010257,NA
"ENSMUSG00000106111",0.222931629286127,-1.06312870059256,3.26030563891731,-0.326082526712315,0.744361916806829,NA
"ENSMUSG00000106113",0,NA,NA,NA,NA,NA
"ENSMUSG00000106114",0.084462624547788,0.482596368661516,3.26030563891731,0.14802181823106,0.882325549457215,NA
"ENSMUSG00000106116",0.528379161055155,-0.506024090674345,1.81700142849989,-0.278494052199022,0.780633130182338,NA
"ENSMUSG00000106117",0.104015307582307,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000106118",0,NA,NA,NA,NA,NA
"ENSMUSG00000106119",0,NA,NA,NA,NA,NA
"ENSMUSG00000106124",0,NA,NA,NA,NA,NA
"ENSMUSG00000106129",0.0881931730044183,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000106131",0,NA,NA,NA,NA,NA
"ENSMUSG00000106132",0.0819209621758128,0.482596368661516,3.26030563891731,0.14802181823106,0.882325549457215,NA
"ENSMUSG00000106141",0,NA,NA,NA,NA,NA
"ENSMUSG00000106156",0,NA,NA,NA,NA,NA
"ENSMUSG00000106159",0,NA,NA,NA,NA,NA
"ENSMUSG00000106161",0.118660764120564,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000106165",0,NA,NA,NA,NA,NA
"ENSMUSG00000106170",0,NA,NA,NA,NA,NA
"ENSMUSG00000106172",0.0918407647311121,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000106174",0,NA,NA,NA,NA,NA
"ENSMUSG00000106176",0.161110585580651,1.18974002332611,3.25841479163208,0.365128474858842,0.715015506250824,NA
"ENSMUSG00000106177",0,NA,NA,NA,NA,NA
"ENSMUSG00000106180",0.17375291583745,0.0176234000429143,3.26030563891731,0.0054054441499438,0.995687100571465,NA
"ENSMUSG00000106182",0.0781675519684622,0.482596368661516,3.26030563891731,0.14802181823106,0.882325549457215,NA
"ENSMUSG00000106185",0.365228676924083,-0.812562917340381,2.37577529644015,-0.342020105419027,0.732335761758424,NA
"ENSMUSG00000106187",0,NA,NA,NA,NA,NA
"ENSMUSG00000106189",0,NA,NA,NA,NA,NA
"ENSMUSG00000106192",0.304369506255932,-1.47646409329872,3.26022050483848,-0.452872464027358,0.650640580010257,NA
"ENSMUSG00000106201",0.0847969220354143,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000106204",0.264579519013255,-1.47646409329872,3.26022050483848,-0.452872464027358,0.650640580010257,NA
"ENSMUSG00000106207",0,NA,NA,NA,NA,NA
"ENSMUSG00000106213",0,NA,NA,NA,NA,NA
"ENSMUSG00000106216",0,NA,NA,NA,NA,NA
"ENSMUSG00000106217",0.334200698793236,-0.755415832654582,2.82291989124321,-0.267600874894787,0.789006557448386,NA
"ENSMUSG00000106226",0,NA,NA,NA,NA,NA
"ENSMUSG00000106231",0.237321528241129,-1.06312870059256,3.26030563891731,-0.326082526712315,0.744361916806829,NA
"ENSMUSG00000106238",0.214892503916063,-1.06312870059256,3.26030563891731,-0.326082526712315,0.744361916806829,NA
"ENSMUSG00000106240",0,NA,NA,NA,NA,NA
"ENSMUSG00000106250",0,NA,NA,NA,NA,NA
"ENSMUSG00000106256",0,NA,NA,NA,NA,NA
"ENSMUSG00000106257",0.110849294678119,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000106259",0,NA,NA,NA,NA,NA
"ENSMUSG00000106260",0.118660764120564,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000106267",0.402016663930131,-1.926416802747,2.74349297549333,-0.702176684961473,0.482568983722816,NA
"ENSMUSG00000106273",0,NA,NA,NA,NA,NA
"ENSMUSG00000106274",0,NA,NA,NA,NA,NA
"ENSMUSG00000106276",0.207129755610054,-1.06312870059256,3.26030563891731,-0.326082526712314,0.744361916806829,NA
"ENSMUSG00000106282",0.480469535876275,-2.18685899600007,2.23276205065723,-0.979441134516037,0.327362060810037,NA
"ENSMUSG00000106283",0.0847518469615868,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000106284",0.0781675519684622,0.482596368661516,3.26030563891731,0.14802181823106,0.882325549457215,NA
"ENSMUSG00000106286",0,NA,NA,NA,NA,NA
"ENSMUSG00000106289",0,NA,NA,NA,NA,NA
"ENSMUSG00000106294",0.394718220589092,0.137123203821237,3.25585917892116,0.0421158275852315,0.966406362777196,NA
"ENSMUSG00000106295",0.272413965862775,0.623744955322155,3.2565722864219,0.191534196223073,0.848107091723699,NA
"ENSMUSG00000106298",0,NA,NA,NA,NA,NA
"ENSMUSG00000106301",0.280152283065303,-1.47532326186587,2.96673641334852,-0.49728828460385,0.618985772067449,NA
"ENSMUSG00000106303",0.323218378086426,2.18772735104324,2.7721900137606,0.789169335501463,0.430013041824538,NA
"ENSMUSG00000106305",0.104015307582307,-0.650936092326396,3.26030563891731,-0.199654929450897,0.841750465063497,NA
"ENSMUSG00000106308",0,NA,NA,NA,NA,NA
"ENSMUSG00000106309",0.424558657535312,-1.0010978069324,2.7368977151355,-0.365778304901991,0.714530509884573,NA
"ENSMUSG00000106314",0,NA,NA,NA,NA,NA
"ENSMUSG00000106315",0,NA,NA,NA,NA,NA
"ENSMUSG00000106316",0,NA,NA,NA,NA,NA
"ENSMUSG00000106318",0,NA,NA,NA,NA,NA
"ENSMUSG00000106322",0.201862982236796,-1.06312870059256,3.26030563891731,-0.326082526712315,0.744361916806829,NA
"ENSMUSG00000106324",0,NA,NA,NA,NA,NA
"ENSMUSG00000106325",0,NA,NA,NA,NA,NA
